id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est,combatant_deaths
205819,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-09-29,Yemen officials: Death toll from strikes on wedding at 131""",Associated Press Newswires,2015-09-29,Yemen officials: Death toll from strikes on wedding at 131,neutral security and medical officials,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,09/29/2015 00:00:00,09/29/2015 00:00:00,0,0,3,0,3,3,3,0
206146,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-09-30,Two Red Crescent workers killed, Yemen govt captures dam""",Agence France Presse,2015-09-30,"Two Red Crescent workers killed, Yemen govt captures dam","a Marib provincial official, military sources",4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,09/30/2015 00:00:00,09/30/2015 00:00:00,0,15,0,0,15,15,15,15
206147,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-10-05,Yemeni forces besiege rebel pocket near key strait""",Agence France Presse,2015-10-05,Yemeni forces besiege rebel pocket near key strait,military sources ,1,Jabal an Naşr,,Ta'izz governorate,Dhubāb district,12.687623,43.472349,POINT (43.472349 12.687623),148047,Yemen (North Yemen),678,Middle East,1,1,10/04/2015 00:00:00,10/04/2015 00:00:00,20,0,0,0,20,20,20,20
206148,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-05,Officials say 55 fighters killed in Yemen's Marib province""",Associated Press Newswires,2015-10-05,Officials say 55 fighters killed in Yemen's Marib province,Yemeni security officials,4,Ma'rib governorate,,Ma'rib governorate,,15.416667,45.35,POINT (45.350000 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,10/05/2015 00:00:00,10/05/2015 00:00:00,55,0,0,0,55,55,55,55
206149,,2015,True,Clear,2,14611,13597,IS - Forces of Hadi,14611,14611,IS - Forces of Hadi,234,234,IS,6254,6254,Forces of Hadi,4,"""Agence France Presse,2015-10-06,Coalition troops among 15 dead in Yemen attacks"";""Agence France Presse,2015-10-06,Yemen PM survives attack blamed on rebels, claimed by IS"";""BBC Monitoring Middle East,2015-10-07,ISIS attacks in Yemen prompt government to ""reinforce security"" -Vice President"";""Agence France Presse,2015-10-07,Arab coalition faces new IS foe in Yemen conflict""",Agence France Presse;Agence France Presse;BBC Monitoring Middle East;Agence France Presse,2015-10-06;2015-10-06;2015-10-07;2015-10-07,"Coalition troops among 15 dead in Yemen attacks;Yemen PM survives attack blamed on rebels, claimed by IS;ISIS attacks in Yemen prompt government to ""reinforce security"" -Vice President;Arab coalition faces new IS foe in Yemen conflict",Emirati media ,1,‘Adan town,,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,10/06/2015 00:00:00,10/06/2015 00:00:00,4,11,0,4,19,19,19,15
206150,,2015,True,Clear,1,13645,13645,Yemen (North Yemen): Islamic State,14609,14609,Government of Yemen (North Yemen) - IS,123,123,Government of Yemen (North Yemen),234,234,IS,1,"""Reuters News,2015-10-06,UPDATE 6-Islamic Statekills 22 in attacks on Yemen govt, Gulf troops, mosque""",Reuters News,2015-10-06,"UPDATE 6-Islamic Statekills 22 in attacks on Yemen govt, Gulf troops, mosque","Houthi-run state news agency, IS",1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,10/06/2015 00:00:00,10/06/2015 00:00:00,0,0,0,7,7,7,7,0
206151,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-08,Witnesses: Saudi-led airstrikes kill 15 at wedding in Yemen""",Associated Press Newswires,2015-10-08,Witnesses: Saudi-led airstrikes kill 15 at wedding in Yemen,medical officials,1,Şirwāḩ town,,Ma'rib governorate,Şirwāḩ district,15.449328,45.018915,POINT (45.018915 15.449328),151651,Yemen (North Yemen),678,Middle East,2,2,10/05/2015 00:00:00,10/07/2015 00:00:00,15,50,0,0,65,65,65,65
206152,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""Reuters News,2015-10-08,UPDATE 4-Three bridegrooms among 25 killed in Yemen rocket strike - residents"";""Associated Press Newswires,2015-10-09,UN 'disturbed' by Yemen airstrikes that killed 47 civilians"";""Reuters News,2015-10-30,Yemen child prodigy badly burned in wedding bombing""",Reuters News;Associated Press Newswires;Reuters News,2015-10-08;2015-10-09;2015-10-30,UPDATE 4-Three bridegrooms among 25 killed in Yemen rocket strike - residents;UN 'disturbed' by Yemen airstrikes that killed 47 civilians;Yemen child prodigy badly burned in wedding bombing,residents and medics ,1,Sanabān town,,Dhamār governorate,Mayfa‘at ‘Ans district,14.425332,44.663504,POINT (44.663504 14.425332),150210,Yemen (North Yemen),678,Middle East,1,1,10/08/2015 00:00:00,10/08/2015 00:00:00,0,0,43,0,43,43,43,0
206154,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-14,Yemen landmines kill 5 civilians, 12 anti-rebel fighters""",Associated Press Newswires,2015-10-14,"Yemen landmines kill 5 civilians, 12 anti-rebel fighters",medical and security officials ,4,Ta'izz governorate,,Ta'izz governorate,,13.5,44,POINT (44.000000 13.500000),149489,Yemen (North Yemen),678,Middle East,1,1,10/14/2015 00:00:00,10/14/2015 00:00:00,13,0,0,3,16,16,16,13
206155,,2015,True,Clear,2,14596,13587,AQAP - Forces of Hadi,14596,14596,AQAP - Forces of Hadi,881,881,AQAP,6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-10-16,Qaeda suspects kill three Yemen pro-govt fighters""",Agence France Presse,2015-10-16,Qaeda suspects kill three Yemen pro-govt fighters,a military official ,5,Ḩaḑramawt-Shabwah borde,,,,15.662329,47.841022,POINT (47.841022 15.662329),152376,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,0,3,0,0,3,3,3,3
206156,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,2,"""Agence France Presse,2015-10-16,Qaeda suspects kill three Yemen pro-govt fighters"";""Reuters News,2015-10-16,Suicide bombing, gunbattle kills 12 in western Yemen: security sources""",Agence France Presse;Reuters News,2015-10-16;2015-10-16,"Qaeda suspects kill three Yemen pro-govt fighters;Suicide bombing, gunbattle kills 12 in western Yemen: security sources",a local security official ,1,Al-Ḩudaydah town,,al-Ḩudaydah governorate,,14.797812,42.954516,POINT (42.954516 14.797812),150926,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,10,2,0,0,12,12,12,12
206157,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province""",Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province,security officials ,1,Al Mukhā’ town,,Ta'izz governorate,Al Mukhā’ district,13.319453,43.244799,POINT (43.244799 13.319453),148767,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,9,0,0,0,9,9,9,9
206158,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province""",Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province,security officials ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,0,0,3,34,37,37,37,0
206159,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province""",Associated Press Newswires,2015-10-16,Yemen rebels push pro-gov't troops out of southern province,Associated Press Newswires,4,al-Jawf governorate,,al-Jawf governorate,,16.689733,45.611557,POINT (45.611557 16.689733),153812,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,12,0,0,0,12,12,12,12
206160,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-10-16,Suicide bombing, gunbattle kills 12 in western Yemen: security sources""",Reuters News,2015-10-16,"Suicide bombing, gunbattle kills 12 in western Yemen: security sources",residents ,4,Dhamār governorate,,Dhamār governorate,,14.682965,44.272937,POINT (44.272937 14.682965),150929,Yemen (North Yemen),678,Middle East,1,1,10/16/2015 00:00:00,10/16/2015 00:00:00,0,0,0,1,1,1,1,0
206161,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-10-16,Suicide bombing, gunbattle kills 12 in western Yemen: security sources""",Reuters News,2015-10-16,"Suicide bombing, gunbattle kills 12 in western Yemen: security sources",residents ,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,10/15/2015 00:00:00,10/15/2015 00:00:00,0,0,5,0,5,5,5,0
206162,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-10-17,Yemen loyalists 'mistakenly killed' in coalition air raid""",Agence France Presse,2015-10-17,Yemen loyalists 'mistakenly killed' in coalition air raid,"officials, medics and witnesses ",3,Al Wāzi‘īyah district,,Ta'izz governorate,Al Wāzi‘īyah district,13.174048,43.729818,POINT (43.729818 13.174048),148768,Yemen (North Yemen),678,Middle East,1,1,10/17/2015 00:00:00,10/17/2015 00:00:00,0,8,0,0,8,30,8,8
206164,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-10-18,UPDATE 1-Sudan sends ground troops to Yemen to boost Saudi-led coalition""",Reuters News,2015-10-18,UPDATE 1-Sudan sends ground troops to Yemen to boost Saudi-led coalition,medics ,4,Ta'izz governorate,,Ta'izz governorate,,13.5,44,POINT (44.000000 13.500000),149489,Yemen (North Yemen),678,Middle East,1,1,10/18/2015 00:00:00,10/18/2015 00:00:00,0,0,0,18,18,18,18,0
206171,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,3,"""Associated Press Newswires,2015-10-21,Rebel shelling kills at least 17 in besieged Yemeni city"";""Reuters News,2015-10-21,Rockets fired by Houthis kill 14 civilians in Yemen - medical sources"";""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires;Reuters News;Associated Press Newswires,2015-10-21;2015-10-21;2015-10-23,Rebel shelling kills at least 17 in besieged Yemeni city;Rockets fired by Houthis kill 14 civilians in Yemen - medical sources;Dozens killed in battle for western Yemeni city of Taiz,officials ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,2,2,10/21/2015 00:00:00,10/23/2015 00:00:00,7,0,11,58,76,76,76,7
206175,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz,security officials ,4,Ibb governorate,,Ibb governorate,,14,44.166667,POINT (44.166667 14.000000),150209,Yemen (North Yemen),678,Middle East,1,1,10/23/2015 00:00:00,10/23/2015 00:00:00,7,0,0,0,7,7,7,7
206176,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz,security officials and witnesses ,4,al-Bayḑā’ governorate,,al-Bayḑā’ governorate,,14.34166,45.39442,POINT (45.394420 14.341660),150211,Yemen (North Yemen),678,Middle East,1,1,10/23/2015 00:00:00,10/23/2015 00:00:00,6,0,0,0,6,6,6,6
206177,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz,ecurity officials and witnesses,1,Bayḩān town,,Shabwah governorate,Bayḩān district,14.800669,45.718891,POINT (45.718891 14.800669),150932,Yemen (North Yemen),678,Middle East,1,1,10/23/2015 00:00:00,10/23/2015 00:00:00,5,0,3,0,8,8,8,5
206178,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz,security officials and witnesses,2,Banī Ḩushaysh village,,Şan‘ā’ governorate,Banī Ḩushaysh district,15.416667,44.333333,POINT (44.333333 15.416667),151649,Yemen (North Yemen),678,Middle East,1,1,10/23/2015 00:00:00,10/23/2015 00:00:00,0,0,3,0,3,3,3,0
206179,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz""",Associated Press Newswires,2015-10-23,Dozens killed in battle for western Yemeni city of Taiz,security officials and witnesses,1,Şan‘ā’ city,,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,10/23/2015 00:00:00,10/23/2015 00:00:00,2,0,0,0,2,2,2,2
206183,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-26,Yemen suicide bomber kills 2 pro-government fighters in Aden""",Associated Press Newswires,2015-10-26,Yemen suicide bomber kills 2 pro-government fighters in Aden,independent security and medical officials,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,10/26/2015 00:00:00,10/26/2015 00:00:00,0,0,4,0,4,4,4,0
206185,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Associated Press Newswires,2015-10-26,Yemen suicide bomber kills 2 pro-government fighters in Aden""",Associated Press Newswires,2015-10-26,Yemen suicide bomber kills 2 pro-government fighters in Aden,independent security and medical officials iz,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,2,10/25/2015 00:00:00,10/26/2015 00:00:00,25,12,0,0,37,37,37,37
206186,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Reuters News,2015-10-27,UPDATE 5-Yemeni MSF hospital bombed, Saudi-led coalition denies responsibility""",Reuters News,2015-10-27,"UPDATE 5-Yemeni MSF hospital bombed, Saudi-led coalition denies responsibility",medical sources and a local official ,1,Ta'izz town,,Ta'izz governorate,,13.579522,44.020908,POINT (44.020908 13.579522),149489,Yemen (North Yemen),678,Middle East,1,1,10/27/2015 00:00:00,10/27/2015 00:00:00,13,6,0,0,19,19,19,19
206188,,2015,True,Clear,1,230,230,Yemen (North Yemen):Government,14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,123,123,Government of Yemen (North Yemen),6254,6254,Forces of Hadi,1,"""Agence France Presse,2015-10-31,Dozens killed as Yemen pro-govt forces clash with rebels""",Agence France Presse,2015-10-31,Dozens killed as Yemen pro-govt forces clash with rebels,tribal and medical sources,2,Az Zāhir town,,al-Bayḑā’ governorate,Az Zāhir district,13.966667,45.483333,POINT (45.483333 13.966667),149491,Yemen (North Yemen),678,Middle East,1,2,10/30/2015 00:00:00,10/31/2015 00:00:00,10,7,0,0,17,16,17,17
